customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3568-C260,Female,1,No,Yes,0,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,67.74454503547177,0.0,No
9067-A601,Male,1,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),102.22326572687011,1140.958017168123,Yes
2825-C952,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),115.81321700595359,1387.240207173424,No
6582-C803,Female,0,No,No,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.4454819783265,411.3574003675459,No
2176-C748,Male,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),30.525504897325092,1719.8742781458402,Yes
5880-A287,Female,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.17518762659943,801.3478083313837,Yes
8820-C551,Male,0,Yes,Yes,14,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,109.12667237242104,1534.3548167898093,No
7659-C575,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,71.32637232979262,2705.100243094095,No
8430-B558,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.818690292864204,1365.6094071503394,No
7679-C877,Female,1,Yes,Yes,68,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,76.73290229481788,5231.1324997490465,No
3788-A736,Male,0,Yes,No,32,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.42032348971085,2355.41540780678,No
2769-C534,Male,0,No,No,47,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),26.272952266608115,1229.770980673997,No
7731-D825,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.220869064772835,138.83480497124057,Yes
4044-D257,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,27.599773875245077,186.24067919227193,Yes
7347-A760,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.62607839541528,1257.4148745361792,Yes
7218-D840,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.61365068038035,3654.904976396214,No
9495-B669,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),64.49404931780649,693.1350834672033,No
2210-C328,Female,0,Yes,No,71,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,63.57314561049709,4509.540418395658,No
4119-C367,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),76.58505955005592,539.7750997551173,No
3774-B353,Male,0,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,84.79666263727945,4594.660688889825,No
5965-C280,Male,0,Yes,No,33,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),115.1101012488475,3792.2404702587496,No
9125-D321,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,73.03588838673801,4664.173072316226,No
1989-A610,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),44.95170726901088,2075.6693394676545,No
7989-D274,Male,0,Yes,Yes,34,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),116.19736605497876,3952.884925054138,Yes
7023-C373,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),28.87916493200401,896.0016039993063,No
7360-A771,Male,1,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,49.672545867440675,2468.7520062111207,Yes
8159-D618,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),108.94367149500394,555.5827493013045,Yes
1268-B574,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),113.1085199387097,883.7689060768093,No
6444-D189,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,83.07312891410601,3241.8034737003823,No
6161-A770,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,19.719452369545454,939.0743007349466,No
4865-B943,Female,1,Yes,Yes,71,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.728416736072354,4454.8605443105425,No
3335-C580,Male,0,No,Yes,25,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,111.99184460991124,2797.3302834307538,No
1500-B151,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,107.66483539397768,3865.5623916721484,No
9083-C460,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.07442546792198,5506.079171741078,Yes
6543-C304,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,47.7821391112553,547.5341010291971,Yes
4085-D715,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,101.14393327795865,3736.84599728196,Yes
8796-B565,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),85.81738107501832,5754.32131222766,No
2327-A526,Male,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,108.06735356734903,1612.6736425646402,Yes
4746-A614,Female,1,Yes,No,60,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,82.36036965125929,4938.597129359261,No
5163-B488,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),55.9527839593224,1270.6260009887785,Yes
6769-D451,Female,0,Yes,No,16,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),82.00736857167732,1311.6217933244588,Yes
6918-B559,Male,1,Yes,Yes,3,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.21290959447768,159.02018866405732,No
3394-A766,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,18.500864844805072,920.0416098178558,No
6718-A167,Female,1,No,No,2,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.33527460557379,192.22022374520915,No
3234-D312,Male,1,No,Yes,7,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,103.61141920443998,720.9944085737312,Yes
2623-D450,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.43181880541545,1036.7950307942858,Yes
8275-D315,Male,0,No,Yes,34,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),41.11334468458661,1397.5196755191078,No
1176-A429,Female,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,31.907168871376534,2072.3296862576817,No
7704-A725,Male,1,No,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,35.32856693993802,1835.3526138725622,No
8617-C546,Female,0,Yes,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),68.59890779801907,2185.262205267871,No
4715-C494,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),44.808049020266466,757.4047101226384,Yes
5971-B297,Male,1,Yes,Yes,57,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,106.52079800895528,6072.486067178886,No
1968-A183,Female,1,Yes,Yes,44,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,72.959254488819,3198.58326281139,No
5764-A556,Female,1,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,63.49138695550356,878.2503983026475,Yes
8643-A986,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),105.84486634276467,1493.9869227875604,No
8962-D345,Female,1,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,26.397905853232125,1166.51506501637,No
2364-A570,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,105.783612550426,7090.521904156611,No
7597-C106,Female,0,Yes,No,68,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),98.86420105780023,6717.32830075279,No
3954-A114,Female,0,No,Yes,66,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.30204576389198,5764.143392063153,No
1629-D874,Male,0,No,No,61,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,29.405238308273706,1769.6876754514917,No
9551-B419,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.515529634215202,999.0966059113705,No
8398-B129,Male,0,No,No,19,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),34.944139093202516,670.1911109109851,Yes
6016-D729,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,45.415018739122516,1719.0218415940847,No
3899-C804,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.18152827131803,3044.799608263235,Yes
7542-B294,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),26.32388426543309,3.58519256789771,No
7311-A588,Male,1,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.645593079505865,2411.086259846214,No
2505-D680,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),38.391912844560295,1759.8314936837896,No
2010-A270,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.65560231238364,6163.612420238142,No
4477-B306,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,53.04027324765729,2812.6477078921907,Yes
4857-D748,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.913205539702524,856.0492981592676,No
4839-C206,Male,0,No,Yes,8,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),21.17361800828033,172.40566743553902,No
5268-B229,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,27.732429454885242,748.5400932333205,No
5389-D546,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.49768479530321,4631.4490884060815,No
6758-A448,Male,0,Yes,No,34,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,81.9013606406937,2777.2409244217206,No
4051-C233,Male,0,No,No,39,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),92.84647815361542,3620.5038668902002,No
3555-B579,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),68.2473930534544,77.80921311607813,Yes
1458-B806,Female,0,Yes,Yes,2,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.286815442566066,97.38322513204888,Yes
5721-C260,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,47.64072969967279,631.5996702351545,Yes
2920-D626,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,83.6582587950089,5596.100444185646,No
6668-C585,Female,1,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.10283079271371,,Yes
6146-D111,Female,1,Yes,Yes,53,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),34.166966612475285,1804.6104469225108,No
3589-D314,Male,0,No,Yes,57,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,18.64049209578087,1039.8206333336884,No
3241-C389,Female,1,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.379577167602505,2716.476370280688,No
8711-A138,Male,0,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.18374250463874,4716.909989052526,No
1938-C305,Female,0,No,No,47,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.05543333327817,4012.4536350713133,Yes
4970-B654,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.05719284741243,714.854575308456,Yes
7627-A595,Male,1,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),62.88894505198308,3397.6436215743242,No
9962-A173,Male,0,Yes,No,48,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,32.783388580927706,1571.371940605624,Yes
9564-C978,Female,0,Yes,No,23,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.78011754312364,1524.3819183090557,Yes
8975-B934,Female,0,Yes,Yes,9,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),29.373550491958106,250.46922881343238,Yes
8014-B237,Female,0,Yes,No,6,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.53421566028673,516.6721631053285,No
7966-B942,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),76.93867158818584,1231.9571211818713,Yes
7587-A893,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,44.28105860320565,937.3181704245186,No
1677-B637,Female,0,No,No,58,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,117.98853618176307,6847.481572066235,No
5053-A518,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.40833371761842,3328.235357998273,No
4656-C150,Male,1,Yes,Yes,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.25830330679827,449.4741555511736,No
6488-B782,Male,1,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.20336138386846,2221.4481510884625,No
1209-D949,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3245024450886,2434.659131236325,No
8980-C953,Male,1,Yes,No,59,Yes,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,38.67100180241952,2273.3325792738387,No
9818-C534,Female,1,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.728695263359064,2360.108541880102,No
3824-C762,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.59167487818218,4004.0189580965844,No
5363-D699,Female,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),51.6298671719168,598.6942630674458,Yes
2853-B459,Female,0,Yes,No,67,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.820742701036295,3251.428541151351,No
6448-A139,Male,0,Yes,Yes,26,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),59.48615499345087,1531.7262135014385,No
1181-B308,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,101.77732211988122,3967.1836317203606,No
4344-C481,Male,0,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.77167495160103,929.9539698151954,Yes
8089-D357,Male,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.16969870965205,1186.2039972874652,No
3556-D260,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),76.26830419278585,3339.55794335439,Yes
5244-A557,Female,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.820783546513816,1040.119869868724,No
3021-B918,Male,1,Yes,No,6,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,75.043093130524,453.06231376030996,No
7132-B474,Female,0,No,No,29,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),114.13593833343451,3307.693224768699,No
6969-A296,Male,1,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.40137700592446,2972.074138188714,No
7168-C813,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,32.76399702161562,841.314851609258,No
8203-B322,Female,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),116.1345027257877,5584.777066202156,No
1863-A629,Female,0,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,40.021789460657914,2244.40818173596,No
6307-B356,Male,0,Yes,Yes,63,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),30.693429411615583,1932.209886188898,No
1653-D918,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.28825702458055,2928.4691977071584,Yes
7734-D517,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.43493970592465,1525.1552590407932,No
8459-B228,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.8302448214533,1638.0349885721403,No
6106-A909,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.28471686357916,1411.8299655570881,No
4039-D665,Male,1,No,No,2,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,77.62343640335976,147.42130562688175,Yes
9291-C362,Male,0,No,Yes,36,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),79.9353313618893,2874.3624180705447,Yes
3737-A429,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),71.96092023780724,2083.1561137817594,No
6239-D318,Female,0,Yes,Yes,53,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,48.21622108986719,2548.3400262693513,No
3953-B913,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.06722823382574,692.1789661759326,No
5682-B120,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),48.07830712966762,329.6436426819622,No
7333-A714,Male,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.55357386595747,3619.6272864292396,No
7609-C929,Female,0,No,No,62,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,60.68784144722354,3757.9646301677794,No
8250-A763,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,20.5061300990147,1306.9496134304386,No
7723-A621,Male,0,Yes,Yes,29,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,61.34277187639335,1779.0737681011105,No
2248-C137,Male,0,No,Yes,9,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.25395494165301,465.4636265447104,No
2002-C929,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),25.35572605874016,1720.8862461389253,No
7444-A166,Male,0,No,Yes,48,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.76980677740536,4771.427913792884,No
8017-B751,Male,0,No,Yes,38,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,89.77761511911827,3409.6749119720416,No
2617-B760,Female,0,No,No,33,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),46.73680802442531,1544.684783287648,No
6524-A230,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),44.440871681832945,404.34680116476267,No
8512-B419,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,109.17490238978966,871.8114096534374,Yes
9775-A940,Female,0,Yes,Yes,59,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,37.25807567507072,2190.7561431355,No
6279-B724,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.05601707620755,433.26899657557595,No
2767-A234,Female,1,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.069919976165586,882.6341558948948,No
2798-C857,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,102.62468469350793,1016.4359338533407,No
1282-D895,Female,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),72.68562606848681,2972.4196741459828,No
7337-C146,Female,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),96.2236426345412,1824.880523539195,Yes
8121-B341,Female,1,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,27.589935883295873,1376.5449763108272,No
6489-A230,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.463499663424614,0.0,Yes
2293-D913,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),63.50899017374262,638.2053150143931,No
1060-D624,Male,1,Yes,Yes,60,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.03900916214727,4201.465025607248,No
7276-D905,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),81.3439287294446,3099.905306120368,No
1037-C667,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),57.38372958487059,2697.8207130478486,No
6438-B475,Female,1,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,63.217474221673484,1703.3086976019495,No
1473-C688,Female,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),55.4618329660793,1936.1020563596783,No
3614-C228,Female,0,No,No,69,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.4648333847521,6100.083949456049,No
5999-C487,Female,0,Yes,No,61,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,109.54545069406373,6671.504296638847,No
9276-B825,Female,0,Yes,Yes,69,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,29.738903475775693,2049.6200425933966,No
3674-A925,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,47.144674604759174,429.0942252150592,No
7436-A166,Male,0,No,Yes,4,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),40.3347069313584,169.11652262511174,No
3076-C644,Female,1,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),112.6561132475971,3043.5038985186534,No
4190-D762,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.99382854754009,4557.479430019748,No
8494-A605,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.61074873053814,264.12330875087576,Yes
